С,Часы звонков,1 курс,,1 курс,,,,1 курс,,1 курс,,,,1 курс,,,,,,1 курс,,,,1 курс,,,1 курс,,,,2 курс,,,,2 курс,,,,2 курс,,,,,,2 курс,,,,2 курс,,,,,2 курс,,,,3 курс,,,,,,,,3 курс,,,,,,3 курс,,,,,,3 курс,,,3 курс,,,3 курс,,3 курс,,,,4 курс,,,,,,,,,,,,,,4 курс,,,,,,4 курс,,,,,,,,,,4 курс,,,,5 курс,,6 курс
,11:30-13:05,Деловое общение и культура речи доц. Саломатина М.С. (ДО),,,,,,,,,,Деловое общение и культура речи преп. Пархоц Э.О.  (ДО),,,,,,,,,,Документоведение и ОСД доц. Борисова А.А. (ДО),,Основы российской государственности преп. Шаповалов И.С. (ДО),,,,,,,Теория вероятностей ст.преп. Попова А.Е. 477,,,,,,,,Дифференциальные уравнения доц. Каверина В.К. 479,,,,,,,,,Технологии и методы програм. доц. Хлебостроев В.Г. 382,Основы Python  асс. Хакимов Л.Н. 381,,,,,Дифференциальные уравнения доц. Атанов А.В. 305П,,Базы данных асс. Черницын Д.В. 316П,,Теория информации (id=6563) доц. Борисов Д.Н. (ДО) ,,,,,,,,,,Теория информации (id=6563) доц. Борисов Д.Н. (ДО) ,,,,Теория информации (id=6563) доц. Борисов Д.Н. (ДО) ,,,,,,Теория информации (id=6563) доц. Борисов Д.Н. (ДО),,,Теория информации (id=6563) доц. Борисов Д.Н. (ДО),,,Методы оптимизации и математическое моделирование (id=9936) доц. Копытин А.В. (ДО) ,,Математические методы компьютерного зрения доц. Крыловецкий А.А. 292,,,,Интеграция механизмов защиты в жизненный цикл ИС ст.преп. Ермаков М.В. 293,Интеграция механизмов защиты в жизненный цикл ИС ст.преп. Ермаков М.В. 293,Администрирование ИС доц. Маковий К.А. 291,Администрирование ИС доц. Маковий К.А. 291,,,,,ТОИ ст.преп. Акимов А.В. 385,,,,,,ТОИ асс. Бережнов Н.И. 384,Технологии искусственного интеллекта доц. Илларионов И.В. 303П,,,,Ин.яз. преп. Гавриш О.А. 309П,Термодинамика доц. Крыловецкая Т.А. 505П,,Термодинамика доц. Крыловецкая Т.А. 505П,,Системы управления базами данных доц. Ляликова В.Г. (ДО),Системы управления базами данных доц. Ляликова В.Г. (ДО),Системы управления базами данных доц. Ляликова В.Г. (ДО),Компьютерное моделирование ст.преп. Швырева А.В. 383,,,Квантовые вычисления проф. Клинских А.Ф. 301П,,Ин.яз. преп. Семенов В.П.  308П,,ТОИ асс. Канюс А.С. 297,,Общение в современном мире ст.преп. Акованцева Н.В. (ДО)
,,,,,,Основы российской государственности (id=27363) преп. Шаповалов И.С. (ДО) ,,Деловое общение и культура речи преп. Пархоц Э.О. (ДО),,Введение в программную инженерию проф. Чижов М.И. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базы данных асс. Черницын Д.В. 316П,Базы данных асс. Черницын Д.В. 316П,,,,,,,,,,,,,,,,,,,,,,,,,,,Программная инженерия доц. Михайлов Е.М. (ДО),,,,,,,,,,,Авт. системы процессов спектрального анализа доц. Нестеров Д.Н. 301П,Термодинамика доц. Крыловецкая Т.А. 505П,,Администрирование ИС доц. Маковий К.А. 293,СМАД доц. Громковский А.А. 303П,ТОИ ст.преп. Акимов А.В. 291,,Термодинамика доц. Крыловецкая Т.А. 505П,,,,Технологии искусственного интеллекта доц. Илларионов И.В. 295,Технологии искусственного интеллекта доц. Илларионов И.В. 295,,,БМИЛ доц. Митрофанова Е.Ю. 290,БМИЛ доц. Митрофанова Е.Ю. 290,,,,,,,,,Операционные системы асс. Точилин А.С. 384,Ин.яз. преп. Гафарова М.Х. 308П,Квантовые вычисления проф. Клинских А.Ф.  385,Математическое моделирование доц. Попов М.И. 314П,,,
,13:25-15:00,,,,,,,,,Деловое общение и культура речи преп. Пархоц Э.О. (ДО),,,,,,,,,,,,,,,,,,,,,Физическая культура и спорт,,,,,,,,,,Теория вероятностей доц. Попов М.И. 307П,,Математический анализ доц. Михин Е.А. 305П,,Дифференциальные уравнения доц. Каверина В.К. 477,,,,Дифференциальные уравнения доц. Каверина В.К. 477,,Дифференциальные уравнения доц. Каверина В.К. 477,,,Физическая культура и спорт,,,,Операционные системы (id=11316) проф. Савинков А.Ю. (ДО) ,,,,,,,,Операционные системы (id=11316) проф. Савинков А.Ю. (ДО) ,,,,,,Операционные системы (id=11316) проф. Савинков А.Ю. (ДО),,,,,,Операционные системы (id=11316) проф. Савинков А.Ю. (ДО),,,Операционные системы (id=11316) проф. Савинков А.Ю. (ДО),,,Операционные системы (id=11316) проф. Савинков А.Ю. (ДО),,Термодинамика доц. Крыловецкая Т.А. 292,,Термодинамика доц. Крыловецкая Т.А. 292,,Администрирование ИС доц. Маковий К.А. 293,,,,Авт. системы процессов спектрального анализа доц. Нестеров Д.Н. 303П,,БМИЛ доц. Митрофанова Е.Ю.   290,БМИЛ доц. Митрофанова Е.Ю.   290,Управление проектами ст.преп. Коротков В.В. 385,,ТОИ ст.преп. Акимов А.В. 295,ТОИ ст.преп. Акимов А.В. 295,,,Технологии обработки информации доц. Иванков А.Ю. 479,,,,,,,,,,Системы управления базами данных доц. Ляликова В.Г. (ДО),,,,Компьютерное моделирование ст.преп. Швырева А.В.  384,Программирование в ERP доц. Илларионов И.В. 314П,Ин.яз. преп. Гафарова М.Х. 309П,Квантовые вычисления проф. Клинских А.Ф. 291,,,БМИЛ доц. Митрофанова Е.Ю.   290,ТОИ асс. Канюс А.С. 297,Общение в современном мире ст.преп. Акованцева Н.В. (ДО)
,,,,,,,,,,,,,,Деловое общение и культура речи преп. Пархоц Э.О. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Авт. системы процессов спектрального анализа доц. Нестеров Д.Н. 505П,,ТОИ ст.преп. Акимов А.В. 295,ТОИ ст.преп. Акимов А.В. 295,СМАД доц. Громковский А.А. 303П,,Администрирование ИС доц. Маковий К.А. 316П,Администрирование ИС доц. Маковий К.А. 316П,Управление проектами ст.преп. Коротков В.В. 385,,,,,,,,,,БМИЛ доц. Митрофанова Е.Ю. 290,БМИЛ доц. Митрофанова Е.Ю. 290,,,,Программирование в ERP доц. Илларионов И.В. 383,,Компьютерное моделирование ст.преп. Швырева А.В.  293,,Операционные системы асс. Точилин А.С. 384,,Ин.яз. преп. Семенов В.П.  308П,,,
,15:10-16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Физическая культура и спорт,,,,,,Основы информационной безопасности  доц. Мальцев А.С. 479,,,,Основы информационной безопасности  доц. Мальцев А.С. 479,,Физическая культура и спорт,,Физическая культура и спорт,,Ин.яз. преп. Семенов В.П. 308П,,,Информационные технологии (id=7341) доц. Михайлов Е.М. (ДО) ,,,,,,,,Информационные технологии (id=7341) доц. Михайлов Е.М. (ДО) ,,,,,,Информационные технологии (id=7341) доц. Михайлов Е.М. (ДО) ,,,,,,Информационные технологии доц. Михайлов Е.М. (ДО),,,,,,Методы оптимизации и математическое моделирование доц. Копытин А.В. (ДО),,,,НИР,НИР,,,,,ТОИ ст.преп. Акимов А.В. 383,,Разработка приложений для систем МО асс. Отырба Р.Р. 292,,,,Администрирование ИС доц. Маковий К.А. 291,,,,Моделирование систем ст.преп. Швырева А.В.  295,Моделирование систем ст.преп. Швырева А.В.  295,Управление проектами ст.преп. Коротков В.В. 301П,ТПО ст.преп. Кузнецова И.Ю. 314П,ТОИ асс. Канюс А.С. 385,,Технологии обработки информации доц. Иванков А.Ю. 477,,,,,,,,,Технологии искусственного интеллекта доц. Илларионов И.В. 293,,Ин.яз. преп. Гафарова М.Х. 303П,,,Технологии обработки информации доц. Иванков А.Ю. 477,,Интеллектуальные системы поддержки принятия решений доц. Гаршина В.В. (ДО)
,,,,,,,,,,,,,,,,Деловое общение и культура речи преп. Пархоц Э.О. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Системы информационной поддержки ЖЦ проф. Чижов М.И. (ДО),,,,Теория информации ст.преп. Попова Е.В. (ДО),Теория информации ст.преп. Попова Е.В. (ДО),,,,,,,,,,,,,,,,,,,ТОИ ст.преп. Акимов А.В. 290,ТОИ ст.преп. Акимов А.В. 290,,,СМАД доц. Громковский А.А. 505П,,,,,,,,ТПО ст.преп. Кузнецова И.Ю. 297,Управление проектами ст.преп. Коротков В.В. 301П,ТОИ асс. Канюс А.С. 381,,,,,,,,,,,,,,Ин.яз. преп. Семенов В.П.  309П,,,,
,16:55-18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Физическая культура и спорт,,Физическая культура и спорт,,Физическая культура и спорт,,Основы менеджмента доц. Кравец М.А. 479,,,,,,,,,,,,,Теория информации ст.преп. Попова Е.В. (ДО),,,,,,,,,,,,,,,,,,Физическая культура и спорт,Физическая культура и спорт,,,,,,,,,,,Администрирование ИС доц. Маковий К.А. 383,,Разработка приложений для систем МО асс. Отырба Р.Р. 290,Разработка приложений для систем МО асс. Отырба Р.Р. 290,,,,,,,Технологии искусственного интеллекта доц. Илларионов И.В. 385,,,,,ТОИ асс. Канюс А.С. 301П,Моделирование систем ст.преп. Швырева А.В. 295,Моделирование систем ст.преп. Швырева А.В. 295,ПАСЗИ асс. Соколов В.А. 316П,ПАСЗИ асс. Соколов В.А. 316П,Методы и средства криптографической защиты информации   Филонов 124,,,,,Программирование в ERP асс. Крутаков Р.С. 293,,,,,,,Интеллектуальные системы поддержки принятия решений доц. Гаршина В.В. (ДО)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Теория информации ст.преп. Попова Е.В. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Администрирование ИС доц. Маковий К.А. 290,Администрирование ИС доц. Маковий К.А. 290,,,,,,,,,,,ТОИ асс. Канюс А.С. 385,,,,,,,,,,,,,,,,,,Методы верификации ст.преп. Акимов А.В.  382,,
,18:40-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Основы менеджмента доц. Кравец М.А. 305П,,,,,Теория информации ст.преп. Попова Е.В. (ДО),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Технологии искусственного интеллекта  доц. Илларионов И.В. 290,Технологии искусственного интеллекта  доц. Илларионов И.В. 290,,,,,,,,,ТОИ асс. Канюс А.С. 295,ТОИ асс. Канюс А.С. 295,,,ПАСЗИ асс. Соколов В.А. 383,ПАСЗИ асс. Соколов В.А. 383,ОУИБ ст.преп. Ульянов В.А. 316П,ОУИБ ст.преп. Ульянов В.А. 316П,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Основы менеджмента доц. Кравец М.А. 305П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Основы управленческой деятельности преп. Столярова Я.С. (ДО),,,,,,,,,,,,,,,Администрирование ИС доц. Маковий К.А. 383,,,,,,,,,,,,,,ПАСЗИ асс. Соколов В.А. 295,ПАСЗИ асс. Соколов В.А. 295,,,,,,,,,,,,,,,
,20:10-21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Суббота,8:00 - 9:35,Основы российской государственности (id=27363) преп. Шаповалов И.С. 305П,,,,,,,,,,Ин.яз. преп. Семенов В.П.  309П,,,,,,Психология личности и ее саморазвития преп. Кожевникова Е.В. 307П,,,,,Информатика доц. Самодуров А.С. 301П,,,,,,,,,,,,,,,,,,,,ООП ст.преп. Самойлов Н.К. 382,,"9-00 Русский язык для иностранцев,главный корпус ВГУ, ауд. 304",,,,,,,,,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 304",,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 304",,Физическая культура и спорт,,Введение в интернет вещей ст.преп. Максимов А.В. 314П,МиСПИС  асс. Соколов В.А. 293,Информационные технологии доц. Троценко А.С.  295,Информационные технологии доц. Троценко А.С.  295,,,,,Физическая культура и спорт,,Методы оптимизации доц. Дробышев А.А. 479,,Проектирование баз данных ст.преп. Чекмарев А.И. 290,,Информационные технологии доц. Юров А.Н.  316П,Информационные технологии доц. Юров А.Н.  316П,,,Физическая культура и спорт,,,,,,,Учет в системе 1C ст.преп. Бебнева С.В. 303П,Введение в машинное обучение и анализ данных асс. Бородин А.В. 297,,,,НИР,,,,НИР,,НИР,,НИР,,Технологии искусственного интеллекта  доц. Илларионов И.В. 385,,,,НИР,,,,НИР,,,,,,,,,,,,,,,,Теоретико-числовые методы в криптографии Русанов 214,,
,,,,,,,,,,,,,,,,,,,,Деловое общение и культура речи преп. Пархоц Э.О. 505П,,,,,,,,,,,,,,,,,,,БД асс. Бондарева Л.О. 291,,,,Ин.яз. преп. Барсукова Н.В. 303П,ООП ст.преп. Самойлов Н.К. 382,,,,,Ин.яз. преп. Гафарова М.Х. 308П,,,,,,,,,,,Физическая культура и спорт,Информационные технологии доц. Троценко А.С. 297,Физическая культура и спорт,,Проектирование баз данных доц. Михайлюк Е.А. 384,МиСПИС асс. Соколов В.А. 314П,,,,,,,Проектирование баз данных ст.преп. Чекмарев А.И.  295,Проектирование баз данных ст.преп. Чекмарев А.И.  295,Теория информации ст.преп. Попова Е.В. 290,Теория информации ст.преп. Попова Е.В. 290,,,,,,,,,Интеграция бизнес-процессов в ERP системах (id=3107) доц. Илларионов И.В. 292,,,,Численные методы  асс. Бородин А.В. 383,,,,,,,,,,,,,,Информационные системы и технологии цифрового дизайна доц. Юров А.Н. 477,,,,,,,,,,,,,,,,,,,,,,,,
,9:45 - 11:20,,Теоретические основы информатики асс. Соколов В.А. 303П,,Ин.яз.  преп. Барсукова Н.В.  308П,,,,,,,Ин.яз. преп. Семенов В.П.  309П,,,,,,Психология личности и ее саморазвития  преп. Кожевникова Е.В. 505П,,,,,Введение в программирование ст.преп. Соломатин Д.И. 381,,,,,,,,,,,,,,,,БД асс. Бондарева Л.О. 297,ООП ст.преп. Самойлов Н.К. 382,,,Теория вероятностей доц. Попов М.И. 292,,"9-00 Русский язык для иностранцев,главный корпус ВГУ, ауд. 304",,Теория вероятностей и математическая статистика ст.преп. Залыгаева М.Е. 305П,,Теория вероятностей и математическая статистика ст.преп. Некипелов Е.А. 307П,,Основы маркетинга доц. Белова Н.Н. 477,,,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 304",,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 304",,Информационные технологии доц. Троценко А.С. 314П,ОС доц. Самодуров А.С. 387,Физическая культура и спорт,Физическая культура и спорт,Теория информации ст.преп. Попова Е.В. 291,,,,Методы оптимизации доц. Дробышев А.А. 479,,,,,,Физическая культура и спорт,,Проектирование баз данных  ст.преп. Чекмарев А.И. 316П,,Теория автоматов и формальных языков асс. Крутских В.В. 295,,Методы и средства криптографической защиты информации доц. Дрюченко М.А.  385,,,,,,Физическая культура и спорт,,Численные методы асс. Бородин А.В. 383,,,Ин.яз. преп. Гафарова М.Х. 301П,НИР,,НИР,,НИР,,НИР,,НИР,,Технологии искусственного интеллекта  доц. Илларионов И.В. 290,Технологии искусственного интеллекта  доц. Илларионов И.В. 290,,,НИР,,Моделирование систем ст.преп. Швырева А.В. (ДО),Моделирование систем ст.преп. Швырева А.В. (ДО),НИР,,,,,,,,,,,,,,,,,,
,,Ин.яз. преп. Семенов В.П. 309П,Теоретические основы информатики асс. Соколов В.А. 297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,УД асс. Фролова В.В. 291,,,,,,ООП ст.преп. Самойлов Н.К. 382,БД асс. Бондарева Л.О. 293,,,,,,,,,,,,,,,,,,Физическая культура и спорт,,Информационные технологии доц. Троценко А.С. 383,ОС доц. Самодуров А.С. 384,Проектирование баз данных доц. Михайлюк Е.А. 314П,,Физическая культура и спорт,,,,,,,,,,Проектирование баз данных  ст.преп. Чекмарев А.И. 316П,Проектирование баз данных  ст.преп. Чекмарев А.И. 316П,Физическая культура и спорт,,,,Теория информации ст.преп. Попова Е.В. 387,,,,,,,Ин.яз. преп. Гафарова М.Х. 303П,Введение в машинное обучение и анализ данных асс. Бородин А.В. 290,Введение в машинное обучение и анализ данных асс. Бородин А.В. 290,,,,,,,,,,,,,ИСиТЦД доц. Юров А.Н. 295,ИСиТЦД доц. Юров А.Н. 295,,,,,,,,,,,,,,,,,,,,,,,
,11:30-13:05,Ин.яз. преп. Семенов В.П. 292,,,Теоретические основы информатики асс. Соколов В.А. 314П,Теоретические основы информатики асс. Бондарева Л.О. 301П,СПЭД доц. Копытин А.В.  382,,,,,,,,,,,,,Психология личности и ее саморазвития  преп. Кожевникова Е.В. 291,,Информатика доц. Самодуров А.С. 384,,,,,,,,,,,,,,,,,Теория вероятностей доц. Попов М.И. 305П,,ООП ст.преп. Самойлов Н.К. 290,ООП ст.преп. Самойлов Н.К. 290,,Ин.яз. преп. Барсукова Н.В. 309П,Разработка приложений на C++ доц. Дрюченко М.А. 479,,,,Разработка приложений на C++ доц. Дрюченко М.А. 479,,ТВиМС ст.преп. Залыгаева М.Е. 383,,Основы маркетинга доц. Белова Н.Н. 477,,,,,ОТХиОД доц. Маковий К.А. 387,Информационные технологии доц. Троценко А.С. 303П,,Введение в интернет вещей ст.преп. Максимов А.В. 381,Физическая культура и спорт,,Физическая культура и спорт,,Физическая культура и спорт,,Теория информации ст.преп. Попова Е.В. 385,,Физическая культура и спорт,,Теория автоматов и формальных языков  асс. Крутских В.В. 316П,,Физическая культура и спорт,,Физическая культура и спорт,,Методы оптимизации доц. Дробышев А.А. 505П,,,Физическая культура и спорт,,Электроника и схемотехника асс. Медведев Н.А. 307П,Учет в системе 1C ст.преп. Бебнева С.В. 295,,Ин.яз. преп. Гафарова М.Х. 308П,Введение в машинное обучение и анализ данных асс. Бородин А.В. 293,Физическая культура и спорт,,НИР,,НИР,,НИР,,НИР,,НИР,,,,,,НИР,,Управление проектами ст.преп. Коротков В.В.  (ДО),Управление проектами ст.преп. Коротков В.В.  (ДО),Моделирование систем ст.преп. Швырева А.В. (ДО),Моделирование систем ст.преп. Швырева А.В. (ДО),,,,,,,,,,Методы экспертного оценивания доц. Алейникова Н.А. 297,,,,,Теоретико-числовые методы в криптографии  доц. Степанец Ю.А. (ДО),,
,,,Ин.яз.  преп. Семенов В.П. 308П ,Ин.яз. преп. Гавриш О.А.  309П,,,,,,,,,,Ин.яз. преп. Барсукова Н.В. 311,,,,,,Психология личности и ее саморазвития  преп. Кожевникова Е.В. 292,,,,,,,,,,,,,УД асс. Фролова В.В. 290,УД асс. Фролова В.В. 290,,,,,,,,,,,,,,,,,Основы маркетинга доц. Белова Н.Н. 477,,ТВиМС ст.преп. Залыгаева М.Е. 385,,,,,,,,Физическая культура и спорт,Введение в интернет вещей ст.преп. Максимов А.В. 293,,Информационные технологии асс. Рыжков В.А.  303П,Проектирование баз данных доц. Михайлюк Е.А.387,,,Физическая культура и спорт,,,,Теория информации ст.преп. Попова Е.В. 316П,Теория информации ст.преп. Попова Е.В. 316П,,,Проектирование баз данных асс. Хрипушин Д.А. 382,Информационные технологии доц. Юров А.Н. 381,,,,,,,Учет в системе 1C ст.преп. Бебнева С.В. 383,,Физическая культура и спорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Информационный менеджмент доц. Соломатин А.И. 291,,,,,,,,,
,13:25-15:00,,Ин.яз.  преп. Семенов В.П.   308П ,,,СПЭД доц. Копытин А.В. 383,Теоретические основы информатики асс. Бондарева Л.О. 387,,,,,,,,,,,,,,,Введение в программирование ст.преп. Соломатин Д.И. 303П,,,,,,,,,,,,,ООП ст.преп. Самойлов Н.К. 316П,ООП ст.преп. Самойлов Н.К. 316П,,,,,Психология личности и ее саморазвития  Кожевникова Е.В. 305П,,,,Теория вероятностей и математическая статистика ст.преп. Залыгаева М.Е. 505П,,,Объектно-ориентированное программирование асс. Савин М.А. 382,Дискретная математика доц. Попов М.И. 479,,Управление данными асс. Фролова В.В. 385,,,,,,,Операционные системы доц. Самодуров А.С. 301П,ОТХиОД доц. Маковий К.А. 293,,,,,,Информационные технологии асс. Рыжков В.А.  297,МиСПИС  асс. Соколов В.А. 290,МиСПИС  асс. Соколов В.А. 290,,,Теория информации ст.преп. Попова Е.В. 295,,,,,,Проектирование баз данных асс. Хрипушин Д.А. 291,,,ТИПиС ст.преп. Ермаков М.В. 314П,Методы и средства криптографической защиты информации доц. Дрюченко М.А. 384,Электроника и схемотехника асс. Медведев Н.А. 307П,Электроника и схемотехника асс. Медведев Н.А. 307П,,Учет в системе 1C ст.преп. Бебнева С.В. 477,,Физическая культура и спорт,,Ин.яз. преп. Гафарова М.Х. 309П,,,,НИР,,,,НИР,,,,НИР,,,,НИР,,НИР,,Управление проектами ст.преп. Коротков В.В.  (ДО),Управление проектами ст.преп. Коротков В.В.  (ДО),,,,,,,,Методы экспертного оценивания доц. Алейникова Н.А. 292,,,,,,,Теоретико-числовые методы в криптографии   доц. Степанец Ю.А. (ДО),,
,,,,Ин.яз. преп. Гавриш О.А. 308П,,Ин.яз. преп. Землянухина В.А. 315,,,,,,,Ин.яз. преп. Семенов В.П.   309П,Ин.яз. преп. Барсукова Н.В. 477,,,,,,,,Введение в программирование ст.преп. Соломатин Д.И. 383,,,,,,,,,,,,,,,,,,,,,,,,,Объектно-ориентированное программирование асс. Савин М.А. 382,Разработка приложений на C++ асс. Пузатых М.С. 303П,,,,,,,,,,,,,,,Введение в интернет вещей ст.преп. Максимов А.В. 291,,,Информационные технологии асс. Рыжков В.А. 295,Информационные технологии асс. Рыжков В.А. 295,МиСПИС  асс. Соколов В.А. 290,МиСПИС  асс. Соколов В.А.  290,,,ОС доц. Самодуров А.С. 316П,ОС доц. Самодуров А.С. 316П,ТИПиС ст.преп. Ермаков М.В. 297,,Информационные технологии доц. Юров А.Н. 301П,Проектирование баз данных асс. Хрипушин Д.А. 293,Методы оптимизации доц. Дробышев А.А. 305П,,,,,,Учет в системе 1C ст.преп. Бебнева С.В. 314П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Информационный менеджмент доц. Соломатин А.И. 292,,,,,,,,,
,15:10-16:45,,,Теоретические основы информатики асс. Соколов В.А. 291,,Ин.яз. преп. Землянухина В.А. 303П,,,,,,,,,,,,,,,,СПЭД доц. Копытин А.В. 293,,,,,,,,,,,,,Управление данными асс. Фролова В.В. 385,,,,,,Ин.яз. преп. Семенов В.П.  309П,БД асс. Бондарева Л.О. 297,,,Основы Python асс. Хрипушин Д.А. 384,Объектно-ориентированное программирование асс. Савин М.А. 382,,,,,Управление данными ст.преп. Ермаков М.В. 292,,,Дифференциальные уравнения доц. Каверина В.К. 479,,,,ОТХиОД доц. Маковий К.А. 505П,,,,,,,,Основы компьютерной бухгалтерии ст.преп. Бебнева С.В. 477,,,,Информационные технологии асс. Рыжков В.А.  295,Информационные технологии асс. Рыжков В.А.  295,,,,,Ин.яз. преп. Гавриш О.А. 308П,Теория информации ст.преп. Попова Е.В. 383,Операционные системы доц. Самодуров А.С.  387,Электроника и схемотехника асс. Медведев Н.А. 307П,,,,,,,,,НИР,НИР,,,НИР,,,,,,,,НИР,,,,,,НИР,,НИР,,,,ТОИ асс. Пузатых М.С. 290,ТОИ асс. Пузатых М.С. 290,Методы и средства криптографической защиты информации  доц. Степанец Ю.А. (ДО),,,Методы экспертного оценивания доц. Алейникова Н.А. 314П,,,,,,,,,
,,,,,,,Ин.яз. преп. Землянухина В.А. 301П,,,,,,Ин.яз. преп. Семенов В.П.   309П,,,,,,,,,,,,,,,,,,УД асс. Фролова В.В. 385,,,,,,,,,,,,,,Объектно-ориентированное программирование асс. Савин М.А. 382,Основы Python асс. Хрипушин Д.А. 384,,,,,,,,,,,,,,,,,,,,,,Информационные технологии асс. Рыжков В.А.  295,Информационные технологии асс. Рыжков В.А.  295,,,,,,,,Ин.яз. преп. Гавриш О.А. 308П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ТОИ асс. Пузатых М.С. 290,ТОИ асс. Пузатых М.С. 290,,,,,,,,Информационный менеджмент доц. Соломатин А.И. 314П,,,,,,,
,16:55-18:30,,,Ин.яз. преп. Гавриш О.А. 309П,,Ин.яз. преп. Землянухина В.А.   303П,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Дифференциальные уравнения доц. Каверина В.К. 479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,НИР,НИР,,,,,,,,,,,НИР,,,,,,НИР,,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 305П",,,,ТОИ асс. Пузатых М.С. 290,ТОИ асс. Пузатых М.С. 290,,,,,,,,,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 305П",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,УД асс. Фролова В.В. 295,УД асс. Фролова В.В. 295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ТОИ асс. Пузатых М.С. 290,ТОИ асс. Пузатых М.С. 290,,,,,,,,,,,,,,,
,18:40-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 305П",,,,,,,,,,,,,,"Русский язык для иностранцев,главный корпус ВГУ, ауд. 305П",,,,
